ExAC_zScore_pLI	ExAC_zScore_indel	min_D_Frequency	gene_count	morbidGene_count
9	0.796379595414541	-1.0	68	5
0	-0.47282077056518	0.00024734	6	0
6	-1.20830830104818	-1.0	83	10
0	-10.0	-1.0	1	0
31	1.32464443842359	-1.0	410	36
7	0.40097387713134497	-1.0	130	11
0	0.456945298871824	-1.0	2	0
2	-0.104976926414284	-1.0	6	2
0	-10.0	0.0	0	0
0	-10.0	-1.0	1	0
0	-10.0	0.0	0	0
0	-10.0	0.08029197	3	0
0	-10.0	0.0	0	0
9	0.331001753343709	-1.0	173	12
0	-10.0	-1.0	2	0
1	-1.22866346667112	0.00035439	2	1
0	-10.0	0.11623135	1	0
24	1.57201433187304	-1.0	96	8
0	-0.646605142763766	0.00234876	3	0
0	-10.0	0.00294777	2	0
0	-1.29212203891032	-1.0	1	0
0	-10.0	0.0	0	0
0	-2.53125239294469	0.00098202	2	0
0	-10.0	0.00015318	3	0
0	0.0454379213996023	-1.0	1	0
0	-10.0	0.0	1	0
11	1.5080116607062095	-1.0	77	16
47	1.48125819030658	-1.0	441	50
0	-10.0	0.0462436	2	0
0	-10.0	0.0	22	0
0	-10.0	0.00133308	2	1
4	-1.83657646193973	-1.0	50	6
0	-10.0	0.0	0	0
1	-2.53125239294469	0.0176448	3	2
0	-10.0	-1.0	20	0
0	-10.0	0.0096238	5	0
0	0.451624089682139	-1.0	2	1
0	-10.0	0.0	0	0
1	-1.17862243488633	-1.0	4	1
0	-10.0	-1.0	12	0
4	-10.0	-1.0	138	4
50	1.7506943326587798	-1.0	346	52
13	1.5474170405331498	-1.0	84	11
0	-2.53125239294469	0.00223695	1	0
19	1.33690342975079	-1.0	139	25
2	1.1116885071436102	-1.0	21	2
1	-1.7255192173659	0.00045954	27	2
0	-2.20556738605708	0.0	20	0
0	-10.0	0.0	0	0
0	-10.0	0.0	32	0
0	-2.14053883684775	0.00024734	1	1
1	-0.316748921773001	-1.0	1	1
5	1.2864419186319298	-1.0	45	7
0	1.3638301308684	-1.0	5	0
0	-2.53125239294469	0.00450581	1	1
1	0.0706292694236567	-1.0	6	1
0	0.632563101378044	-1.0	7	1
0	0.833673215654644	-1.0	4	0
0	-10.0	0.08029197	3	0
33	2.28069632946138	-1.0	244	26
0	-10.0	-1.0	1	0
6	1.12468653392575	-1.0	37	5
15	1.76591206090348	-1.0	132	8
1	0.980975543614946	-1.0	4	0
1	-10.0	0.0009507	2	0
3	0.9449886570491608	-1.0	11	2
0	-10.0	0.0	0	0
1	-1.1210545045378002	-1.0	1	0
0	-10.0	-1.0	2	0
7	0.489983736503025	-1.0	105	16
0	-10.0	-1.0	5	0
0	-1.99868505864563	0.00065246	2	0
0	-0.6461475616642409	-1.0	1	0
1	0.2003163870283189	-1.0	3	1
1	-10.0	-1.0	4	1
3	0.92089419949657	-1.0	72	5
0	-0.79486150445351	-1.0	4	0
1	0.16182691786776598	-1.0	5	2
0	-10.0	0.00181011	2	0
1	-1.11284832520756	-1.0	5	2
0	-1.54793626039886	-1.0	1	1
39	1.40626150213621	-1.0	352	52
4	0.742047160588102	-1.0	11	3
0	-10.0	0.0	0	0
43	1.5314704340632002	-1.0	301	49
0	0.5197513475589429	-1.0	4	0
0	-10.0	0.00107987	1	0
3	-0.579029139854318	0.00026631	20	4
0	-10.0	-1.0	1	0
0	0.331001753343709	0.0	123	0
0	0.331001753343709	0.0	114	0
0	-10.0	0.00473599	2	0
28	-10.0	-1.0	197	32
0	-10.0	0.01309054	1	0
1	0.623250488870679	0.00287022	1	0
0	-10.0	0.0	0	0
0	-0.61210213565268	0.00024734	3	1
0	-2.53125239294469	0.00159497	1	0
0	-0.8713827618310821	0.00040251	8	2
1	-10.0	-1.0	3	1
0	-10.0	0.0	1	0
1	1.37904429719603	-1.0	1	1
0	1.31260687841571	0.00016489	2	0
0	0.0159631069818757	0.0	30	0
0	-10.0	0.01033747	1	0
1	0.4273263678365901	-1.0	6	0
0	-10.0	0.00622432	2	0
0	-10.0	-1.0	1	0
0	-10.0	0.0	0	0
0	-10.0	0.0	4	0
0	-10.0	0.03090488	1	0
0	-10.0	0.00014535	1	0
5	-0.467965144344424	-1.0	33	3
0	-10.0	0.0090154	16	1
1	-10.0	-1.0	5	1
0	1.10627889519055	0.0	108	0
0	-10.0	-1.0	1	1
1	1.20051500487051	-1.0	1	0
1	0.18585810510275	-1.0	3	0
1	-10.0	0.16383845	2	1
1	-2.53125239294469	0.0002907	3	1
0	-10.0	0.0	0	0
0	-0.420125648738158	-1.0	2	1
0	-0.398319162766222	-1.0	1	0
1	1.2225704435978202	-1.0	3	2
1	0.924570255435127	-1.0	4	1
4	-0.164520466895453	-1.0	38	5
2	-0.996255803239808	-1.0	2	0
0	-10.0	-1.0	2	0
0	-10.0	0.00051004	1	0
1	0.839271198250888	-1.0	1	0
0	-1.59832093214539	0.00219058	3	0
9	1.61561745402104	-1.0	75	9
0	-10.0	0.0	0	0
0	1.15793773427765	-1.0	6	0
0	-10.0	0.10534376	6	0
0	-1.01725938936238	-1.0	10	1
1	-0.645347304099129	-1.0	1	0
0	-10.0	0.03090488	3	0
0	-2.53125239294469	-1.0	5	0
0	-1.1749856023938898	-1.0	1	0
1	-10.0	0.16383845	1	1
93	-10.0	-1.0	564	80
2	0.404519593732538	-1.0	6	0
1	-0.7029015669168729	-1.0	1	1
1	1.37038042178382	0.00203772	1	1
0	-10.0	0.0125971	8	0
0	-10.0	0.00479366	17	0
0	-10.0	-1.0	1	0
0	-0.6497883788351589	-1.0	1	0
27	1.61561745402104	-1.0	259	40
0	-2.53125239294469	0.00040352	1	0
0	0.42270511038795294	-1.0	1	1
0	-2.53125239294469	0.00073321	3	2
25	1.5257905100031102	-1.0	249	35
0	-10.0	-1.0	2	0
0	-10.0	0.00273566	27	1
0	-10.0	-1.0	1	0
0	-10.0	0.0	0	0
0	-10.0	0.0	0	0
1	0.6243477534464511	-1.0	6	1
0	-10.0	0.0	0	0
0	0.41203699118841497	-1.0	5	0
1	-2.20556738605708	0.10534376	23	2
0	-10.0	0.0	0	0
54	1.3865979938356998	-1.0	429	58
0	-10.0	0.0	0	0
0	-10.0	0.00273566	27	1
0	-10.0	0.0307947	1	0
0	-1.44320548803424	0.00248644	1	0
0	-10.0	0.00206914	1	0
1	-0.118559347933387	-1.0	1	1
0	0.6109449970800229	-1.0	2	0
1	-10.0	-1.0	1	0
0	-10.0	0.0	0	0
1	-1.7255192173659	0.00045954	13	2
0	-10.0	-1.0	1	0
0	0.762377573341581	-1.0	1	0
0	-10.0	0.0859375	5	0
2	0.989948705516919	-1.0	21	4
19	1.87352776570283	-1.0	190	16
0	-10.0	-1.0	1	0
0	-10.0	0.0	0	0
0	1.13402489714326	0.0	263	0
0	-0.437089476923503	-1.0	9	0
19	-10.0	-1.0	93	17
0	-2.53125239294469	0.00220182	5	1
0	-10.0	0.0	0	0
0	0.7245291252233921	-1.0	6	1
1	-0.5942404528446071	-1.0	3	0
1	-0.59320647627425	-1.0	5	2
12	0.9684239090299268	-1.0	104	13
13	0.61442341207725	-1.0	181	34
1	0.2003163870283189	-1.0	3	1
0	-10.0	-1.0	11	0
0	-1.44320548803424	0.00248644	1	0
0	-10.0	0.08634086	2	0
0	-10.0	-1.0	1	0
0	-10.0	0.01578663	1	0
0	-10.0	0.00225264	1	0
0	-10.0	0.0012285	19	0
29	1.5314704340632002	-1.0	210	31
0	-0.8811546444811941	-1.0	2	1
8	1.43457079157534	-1.0	85	3
0	0.579657139236002	-1.0	1	0
0	-10.0	-1.0	1	0
5	0.0159631069818757	-1.0	53	1
1	1.1943416806698	-1.0	1	0
0	-10.0	0.00059224	1	0
0	-10.0	-1.0	1	1
0	-10.0	0.0	0	0
9	-10.0	-1.0	29	9
1	-0.551099193788389	-1.0	1	0
0	-10.0	0.08061572	1	0
9	0.916137514474339	-1.0	49	4
1	-1.9000132880406	0.00032349	6	0
0	-10.0	0.0	3	0
0	-10.0	0.00230536	1	0
1	0.479239975857188	-1.0	1	0
0	-10.0	0.0	1155	0
18	1.61561745402104	-1.0	174	26
0	-10.0	0.00360129	3	0
0	0.081044741107785	-1.0	3	1
0	-10.0	0.20438846	2	0
0	-0.0367783705238444	-1.0	1	0
0	-2.53125239294469	0.00196064	1	0
0	-10.0	-1.0	5	0
0	-10.0	0.22603753	2	0
0	-10.0	0.0	0	0
0	-10.0	0.0	0	0
0	0.422718688109719	-1.0	3	0
0	-10.0	-1.0	28	0
49	2.1171671566195904	-1.0	401	41
0	-10.0	0.00230536	6	0
0	0.769051257589256	0.00016489	1	0
0	0.503163192989879	-1.0	6	0
0	-10.0	0.0009646	1	0
4	1.09049990149323	-1.0	45	4
0	-10.0	0.0	0	0
0	-10.0	0.0	2	0
0	-10.0	0.00267264	7	0
34	1.42287977291244	-1.0	338	22
69	1.85575794331124	-1.0	627	61
0	-1.52475394622736	-1.0	1	0
0	-10.0	0.0	0	0
0	-10.0	0.04423046	2	0
24	1.35295940318033	-1.0	313	36
0	1.04415246618443	-1.0	1	1
0	-2.1677224880847	0.00050819	1	0
0	-0.242574874209429	-1.0	2	0
2	0.00956853147090642	-1.0	12	0
0	0.16385272905346698	-1.0	1	0
36	2.06191737480244	-1.0	371	47
0	2.8210540320136803	0.0	1308	0
0	-10.0	0.0	2	0
6	0.0159631069818757	-1.0	32	2
0	-10.0	0.0	0	0
5	1.10627889519055	-1.0	40	3
0	-10.0	0.00157042	3	0
0	-10.0	0.22645346	2	0
1	-10.0	-1.0	20	2
0	-10.0	-1.0	19	0
39	1.2848144484984498	-1.0	388	49
0	0.440689832265367	-1.0	2	1
4	-0.164520466895453	-1.0	33	5
0	-10.0	0.0	0	0
1	-10.0	0.16383845	2	1
0	-10.0	0.0	0	0
0	-10.0	0.0	0	0
0	-10.0	-1.0	2	1
0	-10.0	-1.0	1	0
0	-0.31334741742778005	0.00024734	7	0
1	-2.01103488561519	-1.0	2	0
0	-1.10134133730077	0.0	1	0
0	-1.19362195527824	-1.0	1	0
0	-2.53125239294469	0.00384081	4	3
214	-10.0	-1.0	1154	197
0	0.6490136634916479	-1.0	2	1
0	-10.0	-1.0	1	0
0	-2.53125239294469	0.00149464	7	1
0	-2.53125239294469	0.00021802	3	0
0	0.3720995135024071	-1.0	1	0
0	-2.53125239294469	0.00302965	1	0
0	-0.6793166620608139	-1.0	2	1
0	-10.0	0.00091396	1	0
0	-0.7235376621410841	0.00209958	2	0
0	0.2270286846146889	-1.0	13	2
1	-2.53125239294469	0.00033776	3	0
22	1.40863121588177	-1.0	110	25
0	1.65927736339156	0.0	1139	0
0	-10.0	-1.0	1	0
0	-10.0	0.01102179	10	1
1	0.8924623743226491	-1.0	1	1
0	-10.0	0.00198659	2	0
0	-10.0	-1.0	3	0
3	-1.83657646193973	-1.0	32	5
0	-2.53125239294469	-1.0	6	0
0	-2.53125239294469	-1.0	4	1
35	1.48125819030658	-1.0	358	40
0	-2.20556738605708	0.0	20	0
1	-1.7255192173659	0.00045954	11	2
0	0.251658481151264	-1.0	20	0
0	-10.0	-1.0	1	0
0	-0.178871916693249	-1.0	9	1
0	-10.0	-1.0	13	0
0	-10.0	0.0081306	2	0
1	-2.2602323734832	-1.0	1	1
1	-10.0	-1.0	35	2
2	0.489983736503025	-1.0	30	6
0	-10.0	0.0	0	0
1	-2.20132133135302	-1.0	6	1
0	-10.0	-1.0	1	0
0	-1.25885348060374	-1.0	15	1
0	-10.0	-1.0	32	0
0	0.8355178644316179	0.00348968	2	1
0	-10.0	0.00323603	4	0
0	-10.0	0.0	0	0
0	-1.2695143686248	-1.0	1	0
1	-1.7255192173659	0.00045954	27	2
0	0.120849520422355	-1.0	3	1
0	-10.0	0.0	0	0
14	2.63070075112083	-1.0	408	19
15	1.45343378844928	-1.0	158	13
0	-10.0	-1.0	15	0
0	-0.14129509688309194	-1.0	8	2
1	-10.0	0.16383845	2	1
0	-10.0	0.0	25	0
0	-10.0	0.0	0	0
0	-10.0	0.0	0	0
0	-1.59832093214539	0.00219058	2	0
0	-10.0	0.0	0	0
5	-1.20830830104818	-1.0	71	10
0	-10.0	0.0001997	3	0
2	1.98939391987634	-1.0	35	3
0	-2.53125239294469	-1.0	2	1
0	-10.0	0.0	1154	0
0	-1.12532598354668	-1.0	6	1
0	1.01664597297133	-1.0	2	0
0	-10.0	0.0	0	0
0	0.809853522469097	-1.0	1	0
0	-10.0	-1.0	1	0
0	-10.0	0.0	4	0
0	-10.0	-1.0	1	0
0	-10.0	0.00091425	4	0
100	2.8210540320136803	-1.0	720	87
54	1.3865979938356998	-1.0	429	58
1	1.20782069716844	-1.0	3	1
0	0.08306444120704401	-1.0	2	0
8	1.5076842866674	-1.0	123	11
3	-10.0	-1.0	115	2
0	-10.0	0.0	0	0
0	-10.0	0.0042508	1	0
7	0.489983736503025	-1.0	88	11
27	1.59578680620147	-1.0	175	28
0	-10.0	-1.0	4	0
0	-10.0	0.0	0	0
0	-10.0	-1.0	1	0
0	-2.53125239294469	-1.0	1	0
1	0.5722285977587329	-1.0	18	1
0	-10.0	0.00415351	1	0
3	-10.0	-1.0	14	6
1	-0.118559347933387	-1.0	1	1
4	1.00171216619513	-1.0	25	4
0	-0.5447332163617229	-1.0	3	0
0	-10.0	-1.0	7	0
0	-10.0	0.00323603	4	0
2	0.314455175405478	-1.0	12	3
1	-0.118559347933387	-1.0	1	1
0	-10.0	0.0	0	0
0	-10.0	-1.0	25	0
0	0.9948075133303208	-1.0	2	0
0	-0.38222407821551	0.00050872	6	2
1	0.969311525867816	-1.0	4	2
0	0.690901820003064	-1.0	2	0
6	-1.20830830104818	-1.0	94	11
0	-0.172300565921426	0.0	1	0
1	-1.00790046067753	-1.0	2	0
1	0.232881813027831	-1.0	5	1
0	-10.0	-1.0	2	0
1	-0.289172292908862	-1.0	2	1
7	0.23365433990533505	-1.0	51	4
1	-10.0	-1.0	2	1
1	1.0444865242743802	-1.0	3	1
7	0.776399335969068	-1.0	103	16
0	0.855452492519443	0.00056611	2	0
0	-10.0	-1.0	2	0
0	-0.205866516036128	0.05263158	12	1
1	1.10389601923508	-1.0	1	1
0	-10.0	-1.0	2	0
2	0.753084635105985	-1.0	6	2
1	1.20051500487051	-1.0	2	1
0	0.335258212314732	-1.0	2	2
1	1.03593237786764	-1.0	1	0
0	-0.095835364724166	-1.0	4	1
0	-10.0	-1.0	25	0
19	1.14679174619615	-1.0	210	19
0	-10.0	0.0	0	0
1	-2.53125239294469	-1.0	1	0
0	1.51202941660223	-1.0	2	0
0	-2.53125239294469	0.00223695	1	0
0	0.9789784118685728	-1.0	7	0
0	-10.0	-1.0	2	0
21	1.61561745402104	-1.0	299	32
2	-0.967308365191632	-1.0	5	2
0	-10.0	0.0	0	0
0	-0.5425444333113421	-1.0	2	0
0	-10.0	0.0	0	0
0	-10.0	-1.0	3	0
5	-1.20830830104818	-1.0	67	9
0	-2.53125239294469	0.00036337	2	1
0	0.8566151041476608	-1.0	3	0
0	-10.0	-1.0	8	0
2	-0.289172292908862	-1.0	4	2
1	-1.1216408093322	-1.0	1	0
1	-10.0	-1.0	1	0
6	-10.0	-1.0	15	6
0	-2.53125239294469	0.00016175	1	0
214	-10.0	-1.0	1156	197
8	1.18457443771383	-1.0	71	10
0	-1.04876872282227	-1.0	2	0
6	0.742047160588102	-1.0	46	12
0	0.0788881463897035	-1.0	1	1
12	1.10627889519055	-1.0	118	10
0	-10.0	0.008318700000000002	2	0
0	-10.0	0.03496084	3	0
1	-2.37304664162939	-1.0	1	1
0	0.331001753343709	0.0	140	0
0	-10.0	-1.0	4	0
0	0.632563101378044	-1.0	6	1
2	-10.0	-1.0	5	2
1	0.974650679527536	0.00083033	3	0
0	-10.0	0.0	27	0
0	-10.0	-1.0	32	0
0	-1.44320548803424	-1.0	9	2
0	-10.0	-1.0	2	0
0	0.32243641403427603	0.0	1	0
150	1.99895766730255	-1.0	1452	163
0	-0.276965016632095	-1.0	14	2
0	1.26983002553501	-1.0	3	1
0	-10.0	-1.0	1	0
0	-2.53125239294469	0.0	1	0
1	-0.118559347933387	-1.0	1	1
6	1.5076842866674	-1.0	59	4
0	-2.53125239294469	0.0	27	0
0	0.795806970098872	-1.0	1	0
13	1.4484604122157498	-1.0	118	7
0	-0.5564189895519189	-1.0	1	0
0	-10.0	0.0	0	0
0	-0.0186137325751706	-1.0	1	0
17	0.8625465803691809	-1.0	119	13
0	-0.0922632812254715	-1.0	6	0
0	-10.0	0.0	0	0
0	-10.0	-1.0	3	0
0	-0.205866516036128	0.05263158	5	1
0	-10.0	0.0	13	0
14	1.48125819030658	-1.0	108	16
10	1.61561745402104	-1.0	100	12
1	-0.6161360115909511	0.00014535	1	0
0	-10.0	0.0	0	0
2	1.29790165074874	-1.0	6	0
0	1.071537589513	0.00035411	1	0
1	-0.0247517333056038	-1.0	1	0
0	-10.0	0.0	0	0
40	1.3727603503409498	-1.0	349	47
23	1.87352776570283	-1.0	209	21
0	-10.0	0.0	23	0
0	-10.0	0.00136778	2	0
0	-0.0591109044834052	-1.0	1	0
0	-0.29513492818388104	-1.0	1	0
9	-0.175277912105751	-1.0	63	8
0	-10.0	-1.0	1	0
0	-10.0	-1.0	3	0
0	-10.0	-1.0	1	0
0	-10.0	-1.0	15	0
0	0.763772059910448	-1.0	2	0
0	-0.6511786801573389	0.03290389	1	0
0	-10.0	0.03496084	3	0
1	-1.4942101657055	-1.0	1	0
0	-10.0	-1.0	4	0
1	-1.1830730047903202	-1.0	3	0
2	0.567797593685095	-1.0	16	1
0	-10.0	0.0	0	0
0	-10.0	-1.0	1	1
1	-10.0	-1.0	13	0
1	-10.0	0.16383845	2	1
0	-10.0	0.0	0	0
0	-10.0	0.0	0	0
1	0.496838830662341	-1.0	8	3
2	-0.104976926414284	-1.0	5	2
2	-0.276553449993883	0.00010212	30	5
3	0.92089419949657	-1.0	79	5
47	2.28069632946138	-1.0	309	40
5	0.742047160588102	-1.0	20	8
19	1.87352776570283	-1.0	129	16
0	0.119738202666652	0.00033627	1	0
0	-0.740810051421288	-1.0	5	1
1	-2.22273515062505	-1.0	1	0
0	-0.276965016632095	-1.0	15	2
1	-1.90330344693036	-1.0	1	0
1	-2.53125239294469	-1.0	3	0
1	2.12635230559952	-1.0	1	1
0	-10.0	-1.0	2	1
2	0.796379595414541	-1.0	11	1
5	0.61443620375749	-1.0	25	5
0	-1.823595483141	-1.0	1	0
10	1.2538308349233898	-1.0	152	17
19	1.5080116607062095	-1.0	151	26
0	-1.17172117122104	-1.0	1	0
1	-10.0	0.16383845	2	1
0	1.071537589513	0.00035411	1	0
0	-10.0	0.98308343	1	1
23	1.65083645536139	-1.0	197	27
0	-10.0	0.0	0	0
0	-10.0	0.00415351	1	0
0	-10.0	0.0	0	0
1	0.8481854999253051	-1.0	2	1
0	-10.0	0.0	0	0
0	-10.0	0.0	0	0
6	-1.20830830104818	-1.0	89	10
0	-10.0	0.00157015	5	1
0	-10.0	0.00157015	3	1
0	-10.0	0.0	0	0
1	-0.433790790622109	-1.0	5	2
0	-10.0	0.00282369	2	1
0	-10.0	0.0	0	0
0	-0.235569135673642	-1.0	2	1
0	-10.0	0.00116389	2	1
1	-10.0	-1.0	1	1
0	-0.352633837012323	-1.0	1	0
0	-0.879111583779016	0.05263158	6	1
2	-0.673614265013756	-1.0	30	5
1	0.37271857433702094	-1.0	3	0
0	-10.0	0.0	29	0
0	-10.0	-1.0	1	1
0	-10.0	-1.0	3	0
0	-10.0	-1.0	1	0
0	-10.0	0.0	0	0
1	0.4673812211507589	-1.0	2	0
33	1.3865979938356998	-1.0	250	34
0	-10.0	0.0	0	0
0	-0.7228963252432099	-1.0	5	1
6	1.12026628696117	-1.0	56	7
0	-10.0	-1.0	2	0
0	-1.59832093214539	0.00219058	3	0
0	-1.9448757890393304	-1.0	5	1
13	0.8625465803691809	-1.0	97	11
20	1.10824983153573	-1.0	223	24
0	0.508856456923238	-1.0	2	0
0	-10.0	-1.0	1	0
0	1.51367783079176	-1.0	1	0
0	-10.0	0.0090154	21	1
0	-10.0	0.01399825	4	0
1	-10.0	0.16383845	2	1
0	-10.0	0.0	0	0
0	-10.0	-1.0	3	0
1	1.70987050221874	-1.0	1	0
0	-10.0	0.0	0	0
1	1.00801824147683	-1.0	1	0
0	-10.0	0.0	0	0
0	1.071537589513	-1.0	1	0
0	-10.0	0.0	0	0
0	0.0584299784693874	-1.0	1	0
0	-1.01114878677894	0.00050872	2	0
1	-0.7188300670027751	0.00047043	4	0
1	2.12635230559952	-1.0	4	1
0	-1.20830830104818	0.0	81	0
0	-2.53125239294469	0.0002613	2	1
0	-2.53125239294469	0.00018462	1	0
0	-10.0	0.0	0	0
0	-10.0	0.0	0	0
0	-0.276965016632095	-1.0	14	2
1	0.29223184494625604	-1.0	9	4
0	0.4778209776138371	-1.0	5	0
0	-2.53125239294469	0.00115967	2	1
0	0.221103558891462	-1.0	5	1
0	-10.0	-1.0	1	0
1	0.623250488870679	0.00287022	1	0
0	-10.0	-1.0	3	0
2	0.6481282648073029	-1.0	8	0
0	-10.0	0.00228833	3	0
1	-0.27389313297765	-1.0	1	0
1	0.0434459909331558	-1.0	2	1
0	-0.571784532313866	-1.0	5	0
0	-10.0	0.0	0	0
0	1.06223530869449	-1.0	5	0
0	-10.0	0.00129898	7	0
8	1.28990290426824	-1.0	93	12
6	-10.0	-1.0	22	9
0	-1.89912490049618	0.00030636	4	1
1	-1.35321995158975	-1.0	1	1
0	-10.0	0.0	0	0
0	-2.53125239294469	0.00286652	1	1
0	-10.0	-1.0	12	0
0	-0.398319162766222	-1.0	1	0
0	-2.53125239294469	-1.0	1	0
33	1.5076842866674	-1.0	272	29
3	-10.0	-1.0	95	2
0	-2.53125239294469	0.0	4	0
1	-2.20556738605708	0.10534376	25	2
0	-1.13808527047165	0.00188311	2	0
0	-10.0	0.0	0	0
1	-2.05182986293481	0.00036337	2	0
0	-10.0	0.0	0	0
29	1.45537278842609	-1.0	421	48
0	0.502242218892953	-1.0	2	0
0	1.47257105585774	-1.0	1	0
0	0.998154895341227	-1.0	7	1
0	-10.0	0.0	0	0
0	-1.91563045320616	0.00020176	1	0
1	1.01592430401193	-1.0	2	0
3	1.26794099333097	-1.0	11	2
0	-10.0	0.02078779	2	0
37	2.06191737480244	-1.0	384	51
121	-10.0	-1.0	705	115
0	-10.0	0.008318700000000002	1	0
0	-10.0	0.00130045	5	0
0	-10.0	0.00069877	2	0
8	0.916137514474339	-1.0	44	4
7	1.28974779714329	-1.0	88	13
0	-2.32718941319113	0.00150875	3	0
0	-10.0	0.0042508	1	0
0	0.337568554552659	-1.0	7	1
1	-2.53125239294469	-1.0	1	1
4	-1.83657646193973	-1.0	49	6
0	-10.0	0.15909091	2	0
0	-10.0	0.0	0	0
0	-10.0	0.0	0	0
0	-0.654541876765333	-1.0	2	0
0	0.23893385438865505	-1.0	2	0
10	1.2864419186319298	-1.0	125	16
0	-10.0	0.0	0	0
0	0.8355178644316179	0.00348968	2	1
4	1.19698786079139	-1.0	22	7
0	-10.0	0.03905999	13	0
4	-0.520905659259085	-1.0	26	3
0	-10.0	-1.0	1	0
0	-0.7463551644865671	-1.0	3	0
0	0.612399968749974	-1.0	10	1
7	0.61443620375749	-1.0	91	6
4	1.2434886370664198	-1.0	69	7
0	-10.0	0.02080829	2	0
0	0.5197513475589429	-1.0	4	0
0	-10.0	0.0	0	0
0	-0.6300028428682211	-1.0	2	0
0	-10.0	-1.0	1	0
0	-10.0	-1.0	1	0
0	-10.0	0.0	0	0
0	-0.9193755425767272	-1.0	5	1
1	-0.118559347933387	-1.0	1	1
1	-0.0917428341541414	-1.0	1	1
0	-10.0	0.0	4	0
0	0.283521084248143	-1.0	6	1
0	-10.0	0.00106331	4	0
0	0.335258212314732	-1.0	2	2
0	-10.0	0.00814617	31	0
12	0.61443620375749	-1.0	121	13
0	-10.0	-1.0	19	0
1	1.62270207159635	-1.0	1	0
27	1.4625774263791902	-1.0	251	25
1	-1.28712475672774	-1.0	5	1
25	1.5314704340632002	-1.0	155	25
13	1.65927736339156	-1.0	99	14
0	-10.0	0.0	0	0
0	-2.53125239294469	0.00058853	2	0
18	-10.0	-1.0	77	17
0	-10.0	0.00331854	18	0
0	0.0932933944100639	0.0	1	0
1	-2.53125239294469	-1.0	3	0
3	-10.0	-1.0	34	3
0	1.16577024768254	-1.0	3	0
2	0.7227121469003192	-1.0	8	2
0	-10.0	0.0005814	1	0
1	0.5873445464070961	-1.0	12	3
198	2.06191737480244	-1.0	1389	186
1	-10.0	0.10911711	6	1
0	-10.0	0.00923628	26	0
112	1.4625774263791902	-1.0	946	102
69	1.85575794331124	-1.0	631	61
0	0.4685211400553329	-1.0	3	1
0	1.06104772823246	-1.0	1	1
1	1.00801824147683	-1.0	1	0
0	-10.0	-1.0	13	0
0	-10.0	0.0	0	0
7	0.405001152440793	-1.0	71	4
0	-10.0	0.00207156	2	0
1	-1.4695320595743	-1.0	4	0
0	0.8714369220634591	-1.0	3	0
0	-0.23720635138899696	0.00636117	1	0
12	1.58687489670477	-1.0	111	18
11	1.29285024738164	-1.0	304	10
0	-10.0	0.0026439	5	0
0	-10.0	-1.0	6	0
0	-10.0	0.0	0	0
0	-10.0	0.0	0	0
0	-10.0	0.0	0	0
0	-0.156441870206613	-1.0	3	0
0	-10.0	0.0	0	0
0	-10.0	-1.0	2	0
0	-10.0	-1.0	1	0
0	-2.22453461507682	-1.0	1	1
0	-10.0	0.004145	9	0
1	-2.53125239294469	0.00051004	2	1
0	-10.0	0.0	0	0
0	-10.0	0.00975833	1	0
17	0.61442341207725	-1.0	203	37
1	1.10389601923508	-1.0	1	1
9	1.06728894691475	-1.0	99	7
0	-10.0	-1.0	3	0
0	-0.247123086875932	-1.0	8	0
0	-10.0	0.08759124	4	0
1	0.9272496321675452	-1.0	2	1
2	0.753084635105985	-1.0	6	2
0	0.0339797663744814	-1.0	1	0
0	-2.4101783616005803	-1.0	1	1
0	-10.0	0.00896978	1	0
19	1.39890371617901	-1.0	136	16
0	-10.0	0.00154684	1	0
0	-10.0	0.00814617	28	0
1	-10.0	-1.0	3	0
135	1.7506943326587798	-1.0	1102	141
2	-0.4265986838066	-1.0	6	0
0	-10.0	0.0	16	0
0	-10.0	0.00768668	2	1
0	-10.0	0.0	0	0
0	-1.41582680268143	-1.0	1	0
0	-10.0	0.00818378	1	0
0	-10.0	0.05263158	5	0
7	1.20702378077388	-1.0	99	16
0	-10.0	0.0	0	0
0	-10.0	0.0	0	0
0	-10.0	-1.0	1	0
1	-10.0	-1.0	1	1
3	0.740681211972163	-1.0	36	1
0	-2.48674018094183	-1.0	1	0
0	-10.0	0.0	0	0
1	0.198914972332434	-1.0	4	0
0	-2.53125239294469	0.00139264	2	0
1	0.446918026374516	-1.0	3	0
214	-10.0	-1.0	1155	197
0	-10.0	0.0	0	0
0	-10.0	0.00040744	2	0
0	1.16190128823392	0.00164894	1	0
0	-10.0	-1.0	19	0
0	-10.0	0.00191819	2	0
0	-10.0	0.0	0	0
0	-2.53125239294469	0.00299115	2	0
0	-0.7463551644865671	-1.0	3	0
0	-10.0	0.0	0	0
0	-10.0	0.02734738	1	0
0	-10.0	-1.0	3	0
0	-2.53125239294469	0.00020502	3	0
0	-2.03070367674524	-1.0	4	0
0	-10.0	0.00206775	1	0
0	-10.0	0.0	0	0
0	-10.0	0.00211014	2	0
0	-10.0	-1.0	1	0
214	-10.0	-1.0	1156	197
0	-10.0	0.00016489	3	1
15	0.88179666751534	-1.0	196	8
2	-10.0	-1.0	4	2
1	0.21442620490913605	-1.0	1	1
0	-0.459721735287091	-1.0	3	0
0	0.0953391013184089	0.00017719999999999994	1	0
0	-2.53125239294469	0.00041224	29	0
0	-10.0	-1.0	4	0
